Type,Digits,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,batch_yes_mean,batch_no_mean,calibrated_yes_logprob,calibrated_no_logprob,raw_predicted_answer,raw_is_correct,batchcalib_predicted_answer,batchcalib_is_correct
Arithmetic,1_digit_addition,'',Is 1 plus 0 equal to 1?,Yes,-5.118129253387451,-4.997594356536865,-5.066058899402618,-4.678052591323852,-0.05207035398483306,-0.31954176521301303,No,False,Yes,True
Arithmetic,2_digit_multiplication,'',Is 88 times 44 equal to 3872?,Yes,-5.158927440643311,-4.738563060760498,-5.066058899402618,-4.678052591323852,-0.09286854124069333,-0.06051046943664584,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 7 minus 4 equal to 3?,Yes,-5.338459491729736,-4.786562919616699,-5.066058899402618,-4.678052591323852,-0.2724005923271182,-0.10851032829284701,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 45 minus 45 equal to 0?,Yes,-4.974040985107422,-4.420784950256348,-5.066058899402618,-4.678052591323852,0.09201791429519623,0.25726764106750455,No,False,No,False
Arithmetic,2_digit_multiplication,'',Is 61 times 49 equal to 2989?,Yes,-4.861014366149902,-4.500296592712402,-5.066058899402618,-4.678052591323852,0.20504453325271577,0.17775599861144986,No,False,Yes,True
Arithmetic,2_digit_multiplication,'',Is 87 times 84 equal to 5834?,No,-5.041070938110352,-4.813441753387451,-5.066058899402618,-4.678052591323852,0.024987961292266547,-0.13538916206359897,No,True,Yes,False
Arithmetic,1_digit_subtraction,'',Is 1 minus 6 equal to -5?,Yes,-5.700093746185303,-5.091344356536865,-5.066058899402618,-4.678052591323852,-0.6340348467826846,-0.41329176521301303,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 2 minus 4 equal to -2?,Yes,-5.819828510284424,-5.210006237030029,-5.066058899402618,-4.678052591323852,-0.7537696108818057,-0.5319536457061771,No,False,No,False
Arithmetic,1_digit_addition,'',Is 1 plus 8 equal to 9?,Yes,-4.922067165374756,-4.678252696990967,-5.066058899402618,-4.678052591323852,0.14399173402786225,-0.00020010566711459177,No,False,Yes,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 9 equal to 90?,No,-4.78977632522583,-4.293662071228027,-5.066058899402618,-4.678052591323852,0.27628257417678803,0.38439052009582486,No,True,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 1 equal to 1?,No,-5.126585006713867,-4.757403373718262,-5.066058899402618,-4.678052591323852,-0.06052610731124908,-0.07935078239440951,No,True,Yes,False
Arithmetic,1_digit_addition,'',Is 4 plus 5 equal to 9?,Yes,-4.932093143463135,-4.438796520233154,-5.066058899402618,-4.678052591323852,0.13396575593948334,0.2392560710906979,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 75 minus 70 equal to 5?,Yes,-5.321812152862549,-4.8322529792785645,-5.066058899402618,-4.678052591323852,-0.2557532534599307,-0.15420038795471225,No,False,No,False
Arithmetic,1_digit_addition,'',Is 2 plus 8 equal to 44?,No,-4.893146991729736,-4.586084842681885,-5.066058899402618,-4.678052591323852,0.17291190767288178,0.09196774864196744,No,True,Yes,False
Arithmetic,1_digit_multiplication,'',Is 3 times 0 equal to 2?,No,-4.90171480178833,-5.032835006713867,-5.066058899402618,-4.678052591323852,0.16434409761428803,-0.354782415390015,Yes,False,Yes,False
Arithmetic,1_digit_multiplication,'',Is 1 times 0 equal to 0?,Yes,-4.950729370117188,-4.954624652862549,-5.066058899402618,-4.678052591323852,0.11532952928542972,-0.2765720615386966,Yes,True,Yes,True
Arithmetic,1_digit_multiplication,'',Is 5 times 9 equal to 92?,No,-4.8334126472473145,-4.52575159072876,-5.066058899402618,-4.678052591323852,0.23264625215530366,0.15230100059509244,No,True,Yes,False
Arithmetic,1_digit_multiplication,'',Is 0 times 6 equal to 6?,No,-5.12917947769165,-5.138912677764893,-5.066058899402618,-4.678052591323852,-0.06312057828903228,-0.4608600864410404,Yes,False,Yes,False
Arithmetic,1_digit_addition,'',Is 2 plus 0 equal to 2?,Yes,-5.192449569702148,-5.0744404792785645,-5.066058899402618,-4.678052591323852,-0.12639067029953033,-0.39638788795471225,No,False,Yes,True
Arithmetic,2_digit_multiplication,'',Is 10 times 37 equal to 370?,Yes,-5.100472450256348,-4.6085357666015625,-5.066058899402618,-4.678052591323852,-0.034413550853729546,0.0695168247222897,No,False,No,False
Arithmetic,1_digit_addition,'',Is 7 plus 4 equal to 19?,No,-5.22202730178833,-4.6693501472473145,-5.066058899402618,-4.678052591323852,-0.15596840238571197,0.008702444076537752,No,True,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 2 equal to 5?,No,-4.943877696990967,-4.823428153991699,-5.066058899402618,-4.678052591323852,0.12218120241165131,-0.145375562667847,No,True,Yes,False
Arithmetic,1_digit_multiplication,'',Is 4 times 7 equal to 92?,No,-4.828317165374756,-4.523992538452148,-5.066058899402618,-4.678052591323852,0.23774173402786225,0.15406005287170377,No,True,Yes,False
Arithmetic,1_digit_addition,'',Is 9 plus 6 equal to 15?,Yes,-4.852939605712891,-4.481996059417725,-5.066058899402618,-4.678052591323852,0.21311929368972748,0.1960565319061276,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 1 plus 7 equal to 4?,No,-5.053950309753418,-4.872594356536865,-5.066058899402618,-4.678052591323852,0.012108589649200141,-0.19454176521301303,No,True,Yes,False
Arithmetic,2_digit_subtraction,'',Is 59 minus 61 equal to -2?,Yes,-5.400076866149902,-4.855121612548828,-5.066058899402618,-4.678052591323852,-0.33401796674728423,-0.17706902122497592,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 84 minus 14 equal to 59?,No,-4.845335006713867,-4.417178153991699,-5.066058899402618,-4.678052591323852,0.22072389268875092,0.260874437332153,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 23 times 62 equal to 1426?,Yes,-5.038673400878906,-4.8021626472473145,-5.066058899402618,-4.678052591323852,0.02738549852371186,-0.12411005592346225,No,False,Yes,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 5 equal to 2?,No,-5.329145908355713,-4.781442165374756,-5.066058899402618,-4.678052591323852,-0.2630870089530948,-0.10338957405090365,No,True,No,True
Arithmetic,2_digit_subtraction,'',Is 53 minus 54 equal to 42?,No,-4.8322529792785645,-4.403680801391602,-5.066058899402618,-4.678052591323852,0.23380592012405366,0.27437178993225064,No,True,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 7 equal to 15?,Yes,-4.971155643463135,-4.6021904945373535,-5.066058899402618,-4.678052591323852,0.09490325593948334,0.07586209678649869,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 3 times 4 equal to 12?,Yes,-4.923460006713867,-4.868649005889893,-5.066058899402618,-4.678052591323852,0.14259889268875092,-0.19059641456604037,No,False,Yes,True
Arithmetic,2_digit_multiplication,'',Is 57 times 13 equal to 554?,No,-5.211958408355713,-4.915647506713867,-5.066058899402618,-4.678052591323852,-0.14589950895309478,-0.23759491539001498,No,True,Yes,False
Arithmetic,2_digit_multiplication,'',Is 46 times 57 equal to 9476?,No,-5.004896640777588,-4.710200309753418,-5.066058899402618,-4.678052591323852,0.06116225862503022,-0.032147718429565764,No,True,Yes,False
Arithmetic,1_digit_addition,'',Is 2 plus 9 equal to 11?,Yes,-4.944222450256348,-4.638980865478516,-5.066058899402618,-4.678052591323852,0.12183644914627045,0.03907172584533658,No,False,Yes,True
Arithmetic,2_digit_multiplication,'',Is 54 times 99 equal to 9293?,No,-4.931326866149902,-4.631881237030029,-5.066058899402618,-4.678052591323852,0.13473203325271577,0.04617135429382291,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 68 plus 82 equal to 349?,No,-4.838459491729736,-4.534684658050537,-5.066058899402618,-4.678052591323852,0.22759940767288178,0.1433679332733151,No,True,Yes,False
Arithmetic,1_digit_multiplication,'',Is 1 times 2 equal to 2?,Yes,-5.056187152862549,-5.37046480178833,-5.066058899402618,-4.678052591323852,0.009871746540069282,-0.6924122104644779,Yes,True,Yes,True
Arithmetic,1_digit_multiplication,'',Is 7 times 4 equal to 98?,No,-5.024379253387451,-4.5981526374816895,-5.066058899402618,-4.678052591323852,0.04167964601516694,0.07989995384216275,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 1 equal to 29?,No,-5.201741695404053,-4.657835006713867,-5.066058899402618,-4.678052591323852,-0.13568279600143462,0.020217584609985018,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 9 equal to -5?,Yes,-5.464945793151856,-4.726479530334473,-5.066058899402618,-4.678052591323852,-0.39888689374923825,-0.04842693901062045,No,False,No,False
Arithmetic,2_digit_multiplication,'',Is 14 times 86 equal to 6736?,No,-5.075832843780518,-4.775975227355957,-5.066058899402618,-4.678052591323852,-0.009773944377899468,-0.09792263603210483,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 99 plus 48 equal to 970?,No,-4.67258882522583,-4.238030433654785,-5.066058899402618,-4.678052591323852,0.39347007417678803,0.44002215766906705,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 3 times 9 equal to 27?,Yes,-4.897148609161377,-4.780840873718262,-5.066058899402618,-4.678052591323852,0.16891029024124116,-0.10278828239440951,No,False,Yes,True
Arithmetic,2_digit_subtraction,'',Is 65 minus 49 equal to 16?,Yes,-5.0677876472473145,-4.513055801391602,-5.066058899402618,-4.678052591323852,-0.0017287478446963433,0.16499678993225064,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 1 minus 9 equal to 66?,No,-5.240898609161377,-4.626461505889893,-5.066058899402618,-4.678052591323852,-0.17483970975875884,0.05159108543395963,No,True,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 9 equal to 13?,Yes,-5.209502696990967,-4.529306411743164,-5.066058899402618,-4.678052591323852,-0.1434437975883487,0.14874617958068814,No,False,No,False
Arithmetic,1_digit_multiplication,'',Is 7 times 6 equal to 42?,Yes,-4.95640230178833,-4.717315196990967,-5.066058899402618,-4.678052591323852,0.10965659761428803,-0.03926260566711459,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 8 plus 4 equal to 12?,Yes,-4.8646626472473145,-4.495303153991699,-5.066058899402618,-4.678052591323852,0.20139625215530366,0.182749437332153,No,False,Yes,True
Arithmetic,2_digit_addition,'',Is 69 plus 80 equal to 149?,Yes,-4.8869404792785645,-4.457702159881592,-5.066058899402618,-4.678052591323852,0.17911842012405366,0.2203504314422604,No,False,No,False
Arithmetic,1_digit_addition,'',Is 9 plus 4 equal to 78?,No,-4.81636905670166,-4.258478164672852,-5.066058899402618,-4.678052591323852,0.24968984270095795,0.41957442665100064,No,True,No,True
Arithmetic,2_digit_subtraction,'',Is 46 minus 30 equal to 88?,No,-5.053597450256348,-4.499917030334473,-5.066058899402618,-4.678052591323852,0.012461449146270454,0.17813556098937955,No,True,No,True
Arithmetic,2_digit_addition,'',Is 15 plus 55 equal to 70?,Yes,-4.760928153991699,-4.389269828796387,-5.066058899402618,-4.678052591323852,0.3051307454109189,0.2887827625274655,No,False,Yes,True
Arithmetic,2_digit_multiplication,'',Is 46 times 52 equal to 2392?,Yes,-5.085548400878906,-4.6615376472473145,-5.066058899402618,-4.678052591323852,-0.01948950147628814,0.016514944076537752,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 79 minus 11 equal to 68?,Yes,-5.071897506713867,-4.58199405670166,-5.066058899402618,-4.678052591323852,-0.005838607311249078,0.09605853462219205,No,False,No,False
Arithmetic,2_digit_multiplication,'',Is 63 times 37 equal to 2331?,Yes,-5.160125732421875,-4.742379665374756,-5.066058899402618,-4.678052591323852,-0.09406683301925689,-0.06432707405090365,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 86 minus 38 equal to 48?,Yes,-4.961084842681885,-4.4693779945373535,-5.066058899402618,-4.678052591323852,0.10497405672073334,0.2086745967864987,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 9 minus 7 equal to 2?,Yes,-5.240898609161377,-4.750555038452148,-5.066058899402618,-4.678052591323852,-0.17483970975875884,-0.07250244712829623,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 56 minus 99 equal to 866?,No,-5.205837726593018,-4.530507564544678,-5.066058899402618,-4.678052591323852,-0.13977882719039947,0.14754502677917447,No,True,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 8 equal to 15?,Yes,-5.037521839141846,-4.667717933654785,-5.066058899402618,-4.678052591323852,0.028537060260772407,0.010334657669067049,No,False,Yes,True
Arithmetic,2_digit_subtraction,'',Is 29 minus 24 equal to 5?,Yes,-5.115898609161377,-4.749590873718262,-5.066058899402618,-4.678052591323852,-0.04983970975875884,-0.07153828239440951,No,False,Yes,True
Arithmetic,2_digit_addition,'',Is 93 plus 50 equal to 278?,No,-4.803756237030029,-4.3125081062316895,-5.066058899402618,-4.678052591323852,0.2623026623725888,0.36554448509216275,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 63 times 23 equal to 3084?,No,-5.074188232421875,-4.779961109161377,-5.066058899402618,-4.678052591323852,-0.00812933301925689,-0.10190851783752475,No,True,Yes,False
Arithmetic,1_digit_subtraction,'',Is 9 minus 7 equal to 9?,No,-4.97106409072876,-4.477659702301025,-5.066058899402618,-4.678052591323852,0.09499480867385834,0.20039288902282681,No,True,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 2 equal to 11?,Yes,-4.893740653991699,-4.461143970489502,-5.066058899402618,-4.678052591323852,0.1723182454109189,0.21690862083435025,No,False,No,False
Arithmetic,2_digit_addition,'',Is 80 plus 11 equal to 91?,Yes,-4.601479530334473,-4.230645656585693,-5.066058899402618,-4.678052591323852,0.46457936906814545,0.44740693473815885,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 7 plus 4 equal to 11?,Yes,-5.0744404792785645,-4.58199405670166,-5.066058899402618,-4.678052591323852,-0.008381579875946343,0.09605853462219205,No,False,No,False
Arithmetic,1_digit_multiplication,'',Is 0 times 9 equal to 0?,Yes,-5.238657474517822,-5.003711700439453,-5.066058899402618,-4.678052591323852,-0.17259857511520416,-0.3256591091156009,No,False,Yes,True
Arithmetic,2_digit_subtraction,'',Is 29 minus 67 equal to -38?,Yes,-5.235519886016846,-4.747610092163086,-5.066058899402618,-4.678052591323852,-0.1694609866142276,-0.06955750083923373,No,False,No,False
Arithmetic,2_digit_multiplication,'',Is 20 times 56 equal to 7037?,No,-5.249478340148926,-4.75926399230957,-5.066058899402618,-4.678052591323852,-0.18341944074630767,-0.08121140098571811,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 97 times 29 equal to 9518?,No,-5.093228340148926,-4.791600227355957,-5.066058899402618,-4.678052591323852,-0.02716944074630767,-0.11354763603210483,No,True,Yes,False
Arithmetic,1_digit_multiplication,'',Is 3 times 3 equal to 6?,No,-4.870083332061768,-5.001461505889893,-5.066058899402618,-4.678052591323852,0.19597556734085053,-0.3234089145660404,Yes,False,Yes,False
Arithmetic,2_digit_multiplication,'',Is 45 times 39 equal to 1755?,Yes,-5.131523609161377,-4.70543909072876,-5.066058899402618,-4.678052591323852,-0.06546470975875884,-0.02738649940490756,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 6 minus 6 equal to 0?,Yes,-5.325262069702148,-4.647002696990967,-5.066058899402618,-4.678052591323852,-0.2592031702995303,0.031049894332885408,No,False,No,False
Arithmetic,1_digit_addition,'',Is 9 plus 3 equal to 12?,Yes,-4.8209404945373535,-4.511895656585693,-5.066058899402618,-4.678052591323852,0.2451184048652646,0.16615693473815885,No,False,Yes,True
Arithmetic,2_digit_addition,'',Is 55 plus 32 equal to 32?,No,-4.359581470489502,-4.174769878387451,-5.066058899402618,-4.678052591323852,0.7064774289131162,0.503282712936401,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 27 plus 58 equal to 27?,No,-4.737490653991699,-4.429893970489502,-5.066058899402618,-4.678052591323852,0.3285682454109189,0.24815862083435025,No,True,Yes,False
Arithmetic,1_digit_subtraction,'',Is 4 minus 4 equal to 5?,No,-5.17418909072876,-4.617393970489502,-5.066058899402618,-4.678052591323852,-0.10813019132614166,0.06065862083435025,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 40 times 12 equal to 480?,Yes,-4.893520832061768,-4.524899005889893,-5.066058899402618,-4.678052591323852,0.17253806734085053,0.15315358543395963,No,False,Yes,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 9 equal to -6?,Yes,-5.475273609161377,-4.862490653991699,-5.066058899402618,-4.678052591323852,-0.40921470975875884,-0.184438062667847,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 2 minus 4 equal to 16?,No,-5.246195793151856,-4.8169026374816895,-5.066058899402618,-4.678052591323852,-0.18013689374923825,-0.13885004615783725,No,True,No,True
