Type,Digits,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,batch_yes_mean,batch_no_mean,calibrated_yes_logprob,calibrated_no_logprob,raw_predicted_answer,raw_is_correct,batchcalib_predicted_answer,batchcalib_is_correct
Arithmetic,1_digit_subtraction,'',Is 7 minus 3 equal to 4?,Yes,-5.226859092712402,-4.735752105712891,-5.055947995185852,-4.660356175899505,-0.17091109752655065,-0.07539592981338572,No,False,No,False
Arithmetic,2_digit_addition,'',Is 26 plus 85 equal to 331?,No,-4.9075608253479,-4.4771904945373535,-5.055947995185852,-4.660356175899505,0.1483871698379513,0.1831656813621514,No,True,No,True
Arithmetic,2_digit_addition,'',Is 71 plus 34 equal to 352?,No,-4.735960006713867,-4.432803153991699,-5.055947995185852,-4.660356175899505,0.3199879884719845,0.22755302190780569,No,True,Yes,False
Arithmetic,1_digit_subtraction,'',Is 8 minus 8 equal to 0?,Yes,-5.239665985107422,-4.5638108253479,-5.055947995185852,-4.660356175899505,-0.18371798992157018,0.09654535055160451,No,False,No,False
Arithmetic,1_digit_addition,'',Is 3 plus 1 equal to 4?,Yes,-4.888125419616699,-4.766921520233154,-5.055947995185852,-4.660356175899505,0.16782257556915248,-0.10656534433364939,No,False,Yes,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 7 equal to 88?,No,-5.039617538452148,-4.483019828796387,-5.055947995185852,-4.660356175899505,0.016330456733703258,0.17733634710311819,No,True,No,True
Arithmetic,2_digit_addition,'',Is 13 plus 36 equal to 31?,No,-4.866778373718262,-4.498056411743164,-5.055947995185852,-4.660356175899505,0.18916962146758998,0.16229976415634084,No,True,Yes,False
Arithmetic,1_digit_multiplication,'',Is 3 times 0 equal to 0?,Yes,-4.905860900878906,-4.790647506713867,-5.055947995185852,-4.660356175899505,0.15008709430694545,-0.13029133081436228,No,False,Yes,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 0 equal to 0?,Yes,-5.430219650268555,-4.889241695404053,-5.055947995185852,-4.660356175899505,-0.374271655082703,-0.22888551950454783,No,False,No,False
Arithmetic,1_digit_multiplication,'',Is 6 times 3 equal to 18?,Yes,-4.902445793151856,-4.846155643463135,-5.055947995185852,-4.660356175899505,0.15350220203399534,-0.18579946756362986,No,False,Yes,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 1 equal to -1?,Yes,-5.695844650268555,-5.09703540802002,-5.055947995185852,-4.660356175899505,-0.639896655082703,-0.4366792321205155,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 11 minus 72 equal to 552?,No,-5.2775654792785645,-4.660827159881592,-5.055947995185852,-4.660356175899505,-0.22161748409271276,-0.0004709839820868922,No,True,No,True
Arithmetic,2_digit_addition,'',Is 78 plus 53 equal to 659?,No,-5.110874652862549,-4.6849751472473145,-5.055947995185852,-4.660356175899505,-0.05492665767669713,-0.02461897134780955,No,True,No,True
Arithmetic,2_digit_addition,'',Is 66 plus 58 equal to 124?,Yes,-4.914254665374756,-4.424990653991699,-5.055947995185852,-4.660356175899505,0.14169332981109584,0.23536552190780569,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 9 minus 2 equal to 7?,Yes,-5.254519462585449,-4.698450088500977,-5.055947995185852,-4.660356175899505,-0.19857146739959752,-0.03809391260147166,No,False,No,False
Arithmetic,1_digit_multiplication,'',Is 0 times 4 equal to 0?,Yes,-5.316341876983643,-5.078657150268555,-5.055947995185852,-4.660356175899505,-0.2603938817977909,-0.4183009743690498,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 0 times 2 equal to 4?,No,-5.065546035766602,-5.196477890014648,-5.055947995185852,-4.660356175899505,-0.009598040580749867,-0.5361217141151435,Yes,False,Yes,False
Arithmetic,1_digit_addition,'',Is 5 plus 8 equal to 38?,No,-4.931149005889893,-4.373056411743164,-5.055947995185852,-4.660356175899505,0.12479898929595912,0.28729976415634084,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 8 equal to -4?,Yes,-5.477504253387451,-4.803043365478516,-5.055947995185852,-4.660356175899505,-0.4215562582015995,-0.14268718957901072,No,False,No,False
Arithmetic,2_digit_addition,'',Is 29 plus 68 equal to 87?,No,-4.509274005889893,-4.264269828796387,-5.055947995185852,-4.660356175899505,0.5466739892959591,0.3960863471031182,No,True,Yes,False
Arithmetic,2_digit_multiplication,'',Is 84 times 36 equal to 7062?,No,-5.366523742675781,-5.138332843780518,-5.102396376927693,-4.689461024602253,-0.26412736574808804,-0.44887181917826435,No,True,Yes,False
Arithmetic,1_digit_addition,'',Is 3 plus 4 equal to 7?,Yes,-5.080530643463135,-4.773354530334473,-5.102396376927693,-4.689461024602253,0.021865733464558446,-0.08389350573221943,No,False,Yes,True
Arithmetic,2_digit_multiplication,'',Is 37 times 48 equal to 1776?,Yes,-5.122604370117188,-4.701690196990967,-5.102396376927693,-4.689461024602253,-0.020207993189495177,-0.012229172388713572,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 4 minus 6 equal to -2?,Yes,-5.73765230178833,-4.938055038452148,-5.102396376927693,-4.689461024602253,-0.6352559248606369,-0.2485940138498952,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 97 minus 66 equal to 31?,Yes,-4.901333332061768,-4.410827159881592,-5.102396376927693,-4.689461024602253,0.20106304486592563,0.27863386472066143,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 1 minus 0 equal to 1?,Yes,-5.345130920410156,-4.981969356536865,-5.102396376927693,-4.689461024602253,-0.24273454348246304,-0.292508331934612,No,False,Yes,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 3 equal to 5?,Yes,-5.204710006713867,-4.714053153991699,-5.102396376927693,-4.689461024602253,-0.10231362978617398,-0.024592129389445994,No,False,No,False
Arithmetic,1_digit_addition,'',Is 5 plus 5 equal to 98?,No,-4.918639659881592,-4.297081470489502,-5.102396376927693,-4.689461024602253,0.18375671704610141,0.39237955411275127,No,True,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 5 equal to 1?,No,-5.173883438110352,-4.871968746185303,-5.102396376927693,-4.689461024602253,-0.07148706118265835,-0.1825077215830495,No,True,Yes,False
Arithmetic,1_digit_subtraction,'',Is 6 minus 4 equal to 8?,No,-5.252405643463135,-4.759737491607666,-5.102396376927693,-4.689461024602253,-0.15000926653544155,-0.07027646700541279,No,True,No,True
Arithmetic,2_digit_addition,'',Is 86 plus 78 equal to 164?,Yes,-4.804879665374756,-4.43981409072876,-5.102396376927693,-4.689461024602253,0.29751671155293735,0.24964693387349346,No,False,Yes,True
Arithmetic,2_digit_multiplication,'',Is 95 times 18 equal to 1710?,Yes,-5.309637069702148,-4.759274005889893,-5.102396376927693,-4.689461024602253,-0.20724069277445523,-0.06981298128763935,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 5 minus 9 equal to -4?,Yes,-5.496195793151856,-4.818668365478516,-5.102396376927693,-4.689461024602253,-0.39379941622416315,-0.1292073408762624,No,False,No,False
Arithmetic,1_digit_addition,'',Is 1 plus 0 equal to 1?,Yes,-5.118129253387451,-4.997594356536865,-5.102396376927693,-4.689461024602253,-0.01573287645975796,-0.308133331934612,No,False,Yes,True
Arithmetic,2_digit_multiplication,'',Is 88 times 44 equal to 3872?,Yes,-5.158927440643311,-4.738563060760498,-5.102396376927693,-4.689461024602253,-0.056531063715618224,-0.04910203615824482,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 7 minus 4 equal to 3?,Yes,-5.338459491729736,-4.786562919616699,-5.102396376927693,-4.689461024602253,-0.23606311480204312,-0.097101895014446,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 45 minus 45 equal to 0?,Yes,-4.974040985107422,-4.420784950256348,-5.102396376927693,-4.689461024602253,0.12835539182027134,0.26867607434590557,No,False,No,False
Arithmetic,2_digit_multiplication,'',Is 61 times 49 equal to 2989?,Yes,-4.861014366149902,-4.500296592712402,-5.102396376927693,-4.689461024602253,0.24138201077779087,0.18916443188985088,No,False,Yes,True
Arithmetic,2_digit_multiplication,'',Is 87 times 84 equal to 5834?,No,-5.041070938110352,-4.813441753387451,-5.102396376927693,-4.689461024602253,0.06132543881734165,-0.12398072878519795,No,True,Yes,False
Arithmetic,1_digit_subtraction,'',Is 1 minus 6 equal to -5?,Yes,-5.700093746185303,-5.091344356536865,-5.102396376927693,-4.689461024602253,-0.5976973692576095,-0.401883331934612,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 2 minus 4 equal to -2?,Yes,-5.819828510284424,-5.210006237030029,-5.090044677257538,-4.701786017417907,-0.729783833026886,-0.5082202196121219,No,False,No,False
Arithmetic,1_digit_addition,'',Is 1 plus 8 equal to 9?,Yes,-4.922067165374756,-4.678252696990967,-5.090044677257538,-4.701786017417907,0.16797751188278198,0.023533320426940563,No,False,Yes,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 9 equal to 90?,No,-4.78977632522583,-4.293662071228027,-5.090044677257538,-4.701786017417907,0.30026835203170776,0.40812394618988,No,True,No,True
Arithmetic,1_digit_addition,'',Is 6 plus 1 equal to 1?,No,-5.126585006713867,-4.757403373718262,-5.090044677257538,-4.701786017417907,-0.036540329456329346,-0.05561735630035436,No,True,Yes,False
Arithmetic,1_digit_addition,'',Is 4 plus 5 equal to 9?,Yes,-4.932093143463135,-4.438796520233154,-5.090044677257538,-4.701786017417907,0.15795153379440308,0.26298949718475306,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 75 minus 70 equal to 5?,Yes,-5.321812152862549,-4.8322529792785645,-5.090044677257538,-4.701786017417907,-0.231767475605011,-0.1304669618606571,No,False,No,False
Arithmetic,1_digit_addition,'',Is 2 plus 8 equal to 44?,No,-4.893146991729736,-4.586084842681885,-5.090044677257538,-4.701786017417907,0.1968976855278015,0.1157011747360226,No,True,Yes,False
Arithmetic,1_digit_multiplication,'',Is 3 times 0 equal to 2?,No,-4.90171480178833,-5.032835006713867,-5.090044677257538,-4.701786017417907,0.18832987546920776,-0.33104898929595983,Yes,False,Yes,False
Arithmetic,1_digit_multiplication,'',Is 1 times 0 equal to 0?,Yes,-4.950729370117188,-4.954624652862549,-5.090044677257538,-4.701786017417907,0.13931530714034945,-0.25283863544464147,Yes,True,Yes,True
Arithmetic,1_digit_multiplication,'',Is 5 times 9 equal to 92?,No,-4.8334126472473145,-4.52575159072876,-5.090044677257538,-4.701786017417907,0.2566320300102234,0.1760344266891476,No,True,Yes,False
Arithmetic,1_digit_multiplication,'',Is 0 times 6 equal to 6?,No,-5.12917947769165,-5.138912677764893,-5.090044677257538,-4.701786017417907,-0.03913480043411255,-0.4371266603469852,Yes,False,Yes,False
Arithmetic,1_digit_addition,'',Is 2 plus 0 equal to 2?,Yes,-5.192449569702148,-5.0744404792785645,-5.090044677257538,-4.701786017417907,-0.1024048924446106,-0.3726544618606571,No,False,Yes,True
Arithmetic,2_digit_multiplication,'',Is 10 times 37 equal to 370?,Yes,-5.100472450256348,-4.6085357666015625,-5.090044677257538,-4.701786017417907,-0.010427772998809814,0.09325025081634486,No,False,No,False
Arithmetic,1_digit_addition,'',Is 7 plus 4 equal to 19?,No,-5.22202730178833,-4.6693501472473145,-5.090044677257538,-4.701786017417907,-0.13198262453079224,0.032435870170592906,No,True,No,True
Arithmetic,1_digit_addition,'',Is 2 plus 2 equal to 5?,No,-4.943877696990967,-4.823428153991699,-5.090044677257538,-4.701786017417907,0.14616698026657104,-0.12164213657379186,No,True,Yes,False
Arithmetic,1_digit_multiplication,'',Is 4 times 7 equal to 92?,No,-4.828317165374756,-4.523992538452148,-5.090044677257538,-4.701786017417907,0.261727511882782,0.17779347896575892,No,True,Yes,False
Arithmetic,1_digit_addition,'',Is 9 plus 6 equal to 15?,Yes,-4.852939605712891,-4.481996059417725,-5.090044677257538,-4.701786017417907,0.23710507154464722,0.21978995800018275,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 1 plus 7 equal to 4?,No,-5.053950309753418,-4.872594356536865,-5.090044677257538,-4.701786017417907,0.03609436750411987,-0.17080833911895787,No,True,Yes,False
Arithmetic,2_digit_subtraction,'',Is 59 minus 61 equal to -2?,Yes,-5.400076866149902,-4.855121612548828,-5.090044677257538,-4.701786017417907,-0.3100321888923645,-0.15333559513092077,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 84 minus 14 equal to 59?,No,-4.845335006713867,-4.417178153991699,-5.090044677257538,-4.701786017417907,0.24470967054367065,0.28460786342620814,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 23 times 62 equal to 1426?,Yes,-5.038673400878906,-4.8021626472473145,-5.081401391029358,-4.698490033149719,0.04272799015045159,-0.10367261409759543,No,False,Yes,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 5 equal to 2?,No,-5.329145908355713,-4.781442165374756,-5.081401391029358,-4.698490033149719,-0.24774451732635505,-0.08295213222503683,No,True,No,True
Arithmetic,2_digit_subtraction,'',Is 53 minus 54 equal to 42?,No,-4.8322529792785645,-4.403680801391602,-5.081401391029358,-4.698490033149719,0.24914841175079339,0.29480923175811746,No,True,No,True
Arithmetic,1_digit_addition,'',Is 8 plus 7 equal to 15?,Yes,-4.971155643463135,-4.6021904945373535,-5.081401391029358,-4.698490033149719,0.11024574756622307,0.09629953861236551,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 3 times 4 equal to 12?,Yes,-4.923460006713867,-4.868649005889893,-5.081401391029358,-4.698490033149719,0.15794138431549065,-0.17015897274017355,No,False,Yes,True
Arithmetic,2_digit_multiplication,'',Is 57 times 13 equal to 554?,No,-5.211958408355713,-4.915647506713867,-5.081401391029358,-4.698490033149719,-0.13055701732635505,-0.21715747356414816,No,True,Yes,False
Arithmetic,2_digit_multiplication,'',Is 46 times 57 equal to 9476?,No,-5.004896640777588,-4.710200309753418,-5.081401391029358,-4.698490033149719,0.07650475025176995,-0.011710276603698944,No,True,Yes,False
Arithmetic,1_digit_addition,'',Is 2 plus 9 equal to 11?,Yes,-4.944222450256348,-4.638980865478516,-5.081401391029358,-4.698490033149719,0.13717894077301018,0.0595091676712034,No,False,Yes,True
Arithmetic,2_digit_multiplication,'',Is 54 times 99 equal to 9293?,No,-4.931326866149902,-4.631881237030029,-5.081401391029358,-4.698490033149719,0.1500745248794555,0.06660879611968973,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 68 plus 82 equal to 349?,No,-4.838459491729736,-4.534684658050537,-5.081401391029358,-4.698490033149719,0.2429418992996215,0.16380537509918192,No,True,Yes,False
Arithmetic,1_digit_multiplication,'',Is 1 times 2 equal to 2?,Yes,-5.056187152862549,-5.37046480178833,-5.081401391029358,-4.698490033149719,0.02521423816680901,-0.671974768638611,Yes,True,Yes,True
Arithmetic,1_digit_multiplication,'',Is 7 times 4 equal to 98?,No,-5.024379253387451,-4.5981526374816895,-5.081401391029358,-4.698490033149719,0.05702213764190667,0.10033739566802957,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 1 equal to 29?,No,-5.201741695404053,-4.657835006713867,-5.081401391029358,-4.698490033149719,-0.1203403043746949,0.04065502643585184,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 9 equal to -5?,Yes,-5.464945793151856,-4.726479530334473,-5.081401391029358,-4.698490033149719,-0.3835444021224985,-0.02798949718475363,No,False,No,False
Arithmetic,2_digit_multiplication,'',Is 14 times 86 equal to 6736?,No,-5.075832843780518,-4.775975227355957,-5.081401391029358,-4.698490033149719,0.005568547248840261,-0.077485194206238,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 99 plus 48 equal to 970?,No,-4.67258882522583,-4.238030433654785,-5.081401391029358,-4.698490033149719,0.40881256580352776,0.46045959949493387,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 3 times 9 equal to 27?,Yes,-4.897148609161377,-4.780840873718262,-5.081401391029358,-4.698490033149719,0.18425278186798089,-0.0823508405685427,No,False,Yes,True
Arithmetic,2_digit_subtraction,'',Is 65 minus 49 equal to 16?,Yes,-5.0677876472473145,-4.513055801391602,-5.081401391029358,-4.698490033149719,0.013613743782043386,0.18543423175811746,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 1 minus 9 equal to 66?,No,-5.240898609161377,-4.626461505889893,-5.081401391029358,-4.698490033149719,-0.15949721813201911,0.07202852725982645,No,True,No,True
Arithmetic,1_digit_addition,'',Is 4 plus 9 equal to 13?,Yes,-5.209502696990967,-4.529306411743164,-5.081401391029358,-4.698490033149719,-0.12810130596160896,0.16918362140655496,No,False,No,False
Arithmetic,1_digit_multiplication,'',Is 7 times 6 equal to 42?,Yes,-4.95640230178833,-4.717315196990967,-5.064804347356161,-4.672204685211182,0.10840204556783117,-0.04511051177978498,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 8 plus 4 equal to 12?,Yes,-4.8646626472473145,-4.495303153991699,-5.064804347356161,-4.672204685211182,0.2001417001088468,0.1769015312194826,No,False,Yes,True
Arithmetic,2_digit_addition,'',Is 69 plus 80 equal to 149?,Yes,-4.8869404792785645,-4.457702159881592,-5.064804347356161,-4.672204685211182,0.1778638680775968,0.21450252532959002,No,False,No,False
Arithmetic,1_digit_addition,'',Is 9 plus 4 equal to 78?,No,-4.81636905670166,-4.258478164672852,-5.064804347356161,-4.672204685211182,0.2484352906545011,0.41372652053833026,No,True,No,True
Arithmetic,2_digit_subtraction,'',Is 46 minus 30 equal to 88?,No,-5.053597450256348,-4.499917030334473,-5.064804347356161,-4.672204685211182,0.011206897099813595,0.17228765487670916,No,True,No,True
Arithmetic,2_digit_addition,'',Is 15 plus 55 equal to 70?,Yes,-4.760928153991699,-4.389269828796387,-5.064804347356161,-4.672204685211182,0.30387619336446203,0.2829348564147951,No,False,Yes,True
Arithmetic,2_digit_multiplication,'',Is 46 times 52 equal to 2392?,Yes,-5.085548400878906,-4.6615376472473145,-5.064804347356161,-4.672204685211182,-0.020744053522745,0.010667037963867365,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 79 minus 11 equal to 68?,Yes,-5.071897506713867,-4.58199405670166,-5.064804347356161,-4.672204685211182,-0.007093159357705936,0.09021062850952166,No,False,No,False
Arithmetic,2_digit_multiplication,'',Is 63 times 37 equal to 2331?,Yes,-5.160125732421875,-4.742379665374756,-5.064804347356161,-4.672204685211182,-0.09532138506571375,-0.07017498016357404,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 86 minus 38 equal to 48?,Yes,-4.961084842681885,-4.4693779945373535,-5.064804347356161,-4.672204685211182,0.10371950467427649,0.2028266906738283,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 9 minus 7 equal to 2?,Yes,-5.240898609161377,-4.750555038452148,-5.064804347356161,-4.672204685211182,-0.1760942618052157,-0.07835035324096662,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 56 minus 99 equal to 866?,No,-5.205837726593018,-4.530507564544678,-5.064804347356161,-4.672204685211182,-0.14103337923685633,0.14169712066650408,No,True,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 8 equal to 15?,Yes,-5.037521839141846,-4.667717933654785,-5.064804347356161,-4.672204685211182,0.02728250821431555,0.004486751556396662,No,False,Yes,True
Arithmetic,2_digit_subtraction,'',Is 29 minus 24 equal to 5?,Yes,-5.115898609161377,-4.749590873718262,-5.064804347356161,-4.672204685211182,-0.0510942618052157,-0.0773861885070799,No,False,Yes,True
Arithmetic,2_digit_addition,'',Is 93 plus 50 equal to 278?,No,-4.803756237030029,-4.3125081062316895,-5.064804347356161,-4.672204685211182,0.26104811032613195,0.35969657897949237,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 63 times 23 equal to 3084?,No,-5.074188232421875,-4.779961109161377,-5.064804347356161,-4.672204685211182,-0.009383885065713748,-0.10775642395019513,No,True,Yes,False
Arithmetic,1_digit_subtraction,'',Is 9 minus 7 equal to 9?,No,-4.97106409072876,-4.477659702301025,-5.064804347356161,-4.672204685211182,0.09374025662740149,0.19454498291015643,No,True,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 2 equal to 11?,Yes,-4.893740653991699,-4.461143970489502,-5.064804347356161,-4.672204685211182,0.17106369336446203,0.21106071472167987,No,False,No,False
Arithmetic,2_digit_addition,'',Is 80 plus 11 equal to 91?,Yes,-4.601479530334473,-4.230645656585693,-5.064804347356161,-4.672204685211182,0.4633248170216886,0.44155902862548846,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 7 plus 4 equal to 11?,Yes,-5.0744404792785645,-4.58199405670166,-5.064804347356161,-4.672204685211182,-0.009636131922403202,0.09021062850952166,No,False,No,False
Arithmetic,1_digit_multiplication,'',Is 0 times 9 equal to 0?,Yes,-5.238657474517822,-5.003711700439453,-5.055062818527222,-4.6688297782625465,-0.18359465599059988,-0.3348819221769066,No,False,Yes,True
Arithmetic,2_digit_subtraction,'',Is 29 minus 67 equal to -38?,Yes,-5.235519886016846,-4.747610092163086,-5.055062818527222,-4.6688297782625465,-0.1804570674896233,-0.07878031390053941,No,False,No,False
Arithmetic,2_digit_multiplication,'',Is 20 times 56 equal to 7037?,No,-5.249478340148926,-4.75926399230957,-5.055062818527222,-4.6688297782625465,-0.1944155216217034,-0.09043421404702379,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 97 times 29 equal to 9518?,No,-5.093228340148926,-4.791600227355957,-5.055062818527222,-4.6688297782625465,-0.03816552162170339,-0.1227704490934105,No,True,Yes,False
Arithmetic,1_digit_multiplication,'',Is 3 times 3 equal to 6?,No,-4.870083332061768,-5.001461505889893,-5.055062818527222,-4.6688297782625465,0.1849794864654548,-0.33263172762734605,Yes,False,Yes,False
Arithmetic,2_digit_multiplication,'',Is 45 times 39 equal to 1755?,Yes,-5.131523609161377,-4.70543909072876,-5.055062818527222,-4.6688297782625465,-0.07646079063415456,-0.03660931246621324,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 6 minus 6 equal to 0?,Yes,-5.325262069702148,-4.647002696990967,-5.055062818527222,-4.6688297782625465,-0.27019925117492605,0.02182708127157973,No,False,No,False
Arithmetic,1_digit_addition,'',Is 9 plus 3 equal to 12?,Yes,-4.8209404945373535,-4.511895656585693,-5.055062818527222,-4.6688297782625465,0.23412232398986887,0.15693412167685317,No,False,Yes,True
Arithmetic,2_digit_addition,'',Is 55 plus 32 equal to 32?,No,-4.359581470489502,-4.174769878387451,-5.055062818527222,-4.6688297782625465,0.6954813480377204,0.49405989987509535,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 27 plus 58 equal to 27?,No,-4.737490653991699,-4.429893970489502,-5.055062818527222,-4.6688297782625465,0.31757216453552317,0.23893580777304457,No,True,Yes,False
Arithmetic,1_digit_subtraction,'',Is 4 minus 4 equal to 5?,No,-5.17418909072876,-4.617393970489502,-5.055062818527222,-4.6688297782625465,-0.11912627220153738,0.05143580777304457,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 40 times 12 equal to 480?,Yes,-4.893520832061768,-4.524899005889893,-5.055062818527222,-4.6688297782625465,0.1615419864654548,0.14393077237265395,No,False,Yes,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 9 equal to -6?,Yes,-5.475273609161377,-4.862490653991699,-5.055062818527222,-4.6688297782625465,-0.42021079063415456,-0.1936608757291527,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 2 minus 4 equal to 16?,No,-5.246195793151856,-4.8169026374816895,-5.055062818527222,-4.6688297782625465,-0.19113297462463397,-0.14807285921914293,No,True,No,True
